2013.11.29,00:00,9386.60,9425.30,9378.80,9400.50,12439
2013.12.02,00:00,9407.70,9426.00,9378.30,9382.90,20267
2013.12.03,00:00,9381.10,9403.00,9200.80,9220.70,27161
2013.12.04,00:00,9221.30,9259.80,9063.30,9139.10,34981
2013.12.05,00:00,9139.70,9171.50,9071.30,9074.30,30168
2013.12.06,00:00,9073.70,9212.80,9070.80,9197.30,26665
2013.12.09,00:00,9206.90,9230.50,9169.30,9180.00,21429
2013.12.10,00:00,9177.60,9224.00,9088.80,9117.50,23999
2013.12.11,00:00,9118.70,9153.50,9033.00,9034.80,26814
2013.12.12,00:00,9034.20,9060.80,8981.80,8997.30,31563
2013.12.13,00:00,8998.50,9046.30,8988.80,9027.90,24841
2013.12.16,00:00,9022.50,9187.80,8961.50,9157.00,28053
2013.12.17,00:00,9156.40,9164.60,9080.80,9093.00,22917
2013.12.18,00:00,9094.80,9285.20,9087.30,9269.10,29541
2013.12.19,00:00,9269.70,9352.50,9245.90,9339.30,26454
2013.12.20,00:00,9338.70,9412.00,9336.30,9383.60,24065
2013.12.23,00:00,9394.60,9499.00,9393.40,9489.30,17894
2013.12.27,00:00,9489.90,9591.80,9488.70,9575.50,9922
2013.12.30,00:00,9571.90,9601.50,9552.50,9599.50,14801
2014.01.02,00:00,9626.50,9627.80,9372.00,9397.40,26465
2014.01.03,00:00,9398.60,9452.30,9353.90,9421.90,22102
2014.01.06,00:00,9415.90,9470.00,9397.80,9431.90,24336
2014.01.07,00:00,9431.30,9518.00,9415.80,9488.80,22395
2014.01.08,00:00,9490.00,9524.50,9467.00,9486.40,25554
2014.01.09,00:00,9487.00,9549.80,9403.30,9451.80,27978
2014.01.10,00:00,9452.40,9531.80,9441.80,9502.80,29001
2014.01.13,00:00,9505.80,9519.00,9426.30,9444.10,25304
2014.01.14,00:00,9444.70,9573.50,9382.00,9567.10,29001
2014.01.15,00:00,9569.50,9774.50,9559.20,9751.40,25562
2014.01.16,00:00,9752.00,9761.80,9704.30,9722.60,24452
2014.01.17,00:00,9723.20,9791.30,9696.00,9719.70,26316
2014.01.20,00:00,9720.90,9733.50,9671.80,9715.50,13588
2014.01.21,00:00,9714.90,9794.30,9712.80,9742.00,25043
2014.01.22,00:00,9738.40,9771.20,9675.80,9721.50,25968
2014.01.23,00:00,9722.10,9749.70,9595.00,9647.40,33567
2014.01.24,00:00,9649.80,9666.30,9319.10,9320.90,45775
2014.01.27,00:00,9311.20,9403.30,9278.10,9308.60,50942
2014.01.28,00:00,9310.70,9460.50,9299.50,9454.40,37958
2014.01.29,00:00,9491.30,9534.50,9219.80,9294.90,51576
2014.01.30,00:00,9295.50,9429.30,9265.80,9380.90,40328
2014.01.31,00:00,9380.60,9388.60,9162.00,9287.30,45435
2014.02.03,00:00,9288.20,9355.80,9072.10,9091.80,51030
